date,exchange,market_type,trading_pair,volume
2022-12-11,binance,spot,ethup/usdt,548634.23793194
2022-12-11,coinbase,spot,ada/eth,15144.615599346347
2022-12-11,binance,spot,eth/brl,251192.97515336736
2022-12-11,bittrex,spot,ada/eth,65.50982842714721
2022-12-11,coinbase,spot,blz/usd,10185.156699999998
2022-12-11,bittrex,spot,doge/btc,42092.07399781566
2022-12-11,bittrex,spot,dgb/usd,992.5632315769057
2022-12-11,binance,spot,ont/busd,86683.25728862989
2022-12-11,binance,spot,ont/try,59653.27383123922
2022-12-11,coinbase,spot,eth/btc,1309127.0901915848
2022-12-11,kucoin,spot,luna/usdt,1533451.4446987263
20221211,bitstamp,spot,snx/usd,584.9759768994803
2022-12-11 00:00:00.000,gemini,spot,cube/usd,2460.565354730399
2022-12-11,binance,spot,ong/btc,30569.791164283182
2022-12-11,binance,spot,liten/usdt,3366575.670677384
2022-12-11,binance,spot,cfx/usdt,372411.7234486569
20221211,bitstamp,spot,btc/usd,21270184.434996177
2022-12-11,bittrex,spot,besh/btc,9.225996578115485
2022-12-11,binance,spot,tko/bidr,354046.015746003
2022-12-11,bittrex,spot,enj/usdt,835.126431441604
2022-12-11,kucoin,spot,qnt/usdt,1061824.6940622116
2022-12-11,bittrex,spot,lpt/usdt,29.476475670234315
2022-12-11,binance,spot,dia/btc,31463.087031215666
2022-12-11,coinbase,spot,qnt/usdt,18824.38727790743
2022-12-11,binance,spot,nuls/usdt,2332951.209480857
2022-12-11,binance,spot,btcst/busd,18361169.26646588
2022-12-11,bittrex,spot,solve/eth,6.672312470012918
2022-12-11,kraken,spot,eth/btc,613337.3488301674
2022-12-11,kucoin,spot,forestplus/usdt,27099.838056403554
2022-12-11,binance,spot,dexe/usdt,293587.5710431179
2022-12-11,kucoin,spot,qrdo/eth,2658.425194430168
2022-12-11,binance,spot,ada/try,267041.2634229337
2022-12-11,binance,spot,btc/bidr,352948.4630332248
2022-12-11,bittrex,spot,qlc/btc,29.41186011383374
2022-12-11,binance,spot,lever/busd,55094317.60221537
2022-12-11,binance,spot,alpaca/btc,36730.00068611994
2022-12-11,binance,spot,knc/btc,166959.96250749545
2022-12-11,binance,spot,sol/aud,68567.66867187728
2022-12-11,kucoin,spot,eth/dai,7026.4857766941
2022-12-11,binance,spot,zil/try,54922.14507622392
2022-12-11,binance,spot,arpa/btc,35687.95030719045
2022-12-11,kraken,spot,rari/eur,5423.715529262408
2022-12-11,binance,spot,paxg/bnb,25290.94010280269
2022-12-11 00:00:00.000,gemini,spot,mco2/usd,5.611074270411601
2022-12-11,kraken,spot,omg/eth,1965.3068355618063
2022-12-11,binance,spot,eos/eur,25648.590353514337
2022-12-11,kucoin,spot,ocean/eth,27743.148187404186
2022-12-11,kucoin,spot,bolt/btc,1380.1715730141448
2022-12-11,binance,spot,orn/btc,139319.811370925
2022-12-11,kraken,spot,bch/aud,425.5124042404399
2022-12-11,bittrex,spot,btc/usdc,23143.568585132536
2022-12-11,kucoin,spot,omg/eth,1476.1670801411256
2022-12-11,binance,spot,xvg/eth,125747.2434234073
2022-12-11,kucoin,spot,loom/btc,912.5767942427162
2022-12-11,bittrex,spot,ren/usdt,493.0966987048509
2022-12-11,kraken,spot,movr/eur,10218.932830423764
2022-12-11,coinbase,spot,ela/usd,8380.18445
2022-12-11,coinbase,spot,dia/eur,2088.3250539975684
2022-12-11,coinbase,spot,eth/dai,5710.168776843189
2022-12-11,bittrex,spot,loom/btc,23585.830286067976
2022-12-11,binance,spot,1inch/busd,287229.6607845986
2022-12-11,binance,spot,hbar/busd,488016.8370277296
2022-12-11,bittrex,spot,xlm/eth,3263.7327637923454
2022-12-11,bittrex,spot,gny/btc,113.53466465529768
2022-12-11,binance,spot,crv/busd,624057.6248886362
2022-12-11,coinbase,spot,math/usd,27918.22433
2022-12-11,coinbase,spot,orn/btc,12948.951044184269
2022-12-11,binance,spot,forc/btc,310851.65369131643
2022-12-11,coinbase,spot,ctsi/usd,352680.0456949613
2022-12-11,coinbase,spot,ada/btc,35240.93041028731
2022-12-11,kraken,spot,sbr/eur,3502.0714143982773
2022-12-11,kucoin,spot,gtc/usdt,2339.4697759636724
2022-12-11,kraken,spot,link/usdt,95500.03243271013
2022-12-11,coinbase,spot,eos/eur,87425.89224181673
2022-12-11,binance,spot,ren/usdt,1848984.054727716
2022-12-11,binance,spot,loom/btc,245863.2505246656
2022-12-11,kraken,spot,gno/usd,2602.8800072063414
2022-12-11,binance,spot,stmx/busd,120172.98975151467
2022-12-11,kucoin,spot,abbc/usdt,149144.2603602535
2022-12-11,bittrex,spot,bax/eth,4.961912069243175
2022-12-11,binance,spot,atom/btc,651476.6484088476
2022-12-11,kucoin,spot,dent/eth,1056.3315738928904
2022-12-11,coinbase,spot,mtl/usd,84125.06436999998
2022-12-11,bittrex,spot,amp/usdt,3.441329974990447
2022-12-11,binance,spot,amp/usdt,286129.8328372164
2022-12-11,kucoin,spot,olt/btc,46301.311030820565
2022-12-11,coinbase,spot,c98/usdt,2223.87779429527
2022-12-11,bittrex,spot,usdt/vra,205517.599749112
2022-12-11,kucoin,spot,pnet/usdt,8628.96149412139
2022-12-11,bittrex,spot,ark/btc,108926.74536973808
2022-12-11 00:00:00.000,gemini,spot,ern/usd,0.2431248344999071
2022-12-11,kucoin,spot,gmx/usdt,157273.65850310732
2022-12-11,binance,spot,adadown/usdt,230120.9995689975
2022-12-11,kucoin,spot,wax/btc,4002.107130859803
2022-12-11,bittrex,spot,vlx/btc,179.18657819872593
2022-12-11,bittrex,spot,kda/usdt,1856.7228993740464
2022-12-11,kucoin,spot,adb/eth,65.21086489729193
2022-12-11,kucoin,spot,luna2/usdc,11809.932020045964
2022-12-11,binance,spot,trb/btc,20102.375420488937
2022-12-11,binance,spot,wax/btc,75647.75324883759
2022-12-11,binance,spot,neo/try,52341.68500092885
2022-12-11,bittrex,spot,xcn/btc,13.352615969959686
2022-12-11,kraken,spot,dot/aud,881.0649824483088
20221209,bitstamp,spot,snx/usd,6611.250853263704
2022-12-09,binance,spot,rare/busd,190752.61585806543
2022-12-09,coinbase,spot,snx/usd,807724.8913664416
2022-12-09 00:00:00.000,gemini,spot,snx/usd,31162.91977621673
2022-12-09,coinbase,spot,enj/usdt,4429.7995485137735
2022-12-09,kucoin,spot,ltc/usdt,5505797.590901071
2022-12-09,kucoin,spot,cfx/usdt,57008.3119371082
2022-12-09,binance,spot,btc/brl,6218055.454817735
2022-12-09,coinbase,spot,fort/usdt,244.29465055390327
2022-12-09,binance,spot,ont/eth,35666.47264204827
2022-12-09 00:00:00.000,gemini,spot,doge/btc,656.2613951023759
2022-12-09 00:00:00.000,gemini,spot,cube/usd,3297.1764282881
2022-12-09,coinbase,spot,coval/usd,89165.41861
2022-12-09,binance,spot,powr/busd,364354.30117901
2022-12-09,binance,spot,alpaca/usd,67106.90256
2022-12-09,binance,spot,grt/eth,183338.2225845214
2022-12-09,binance,spot,lever/busd,1484958.1552252546
2022-12-09,binance,spot,avax/bnb,79619.44548021996
2022-12-09,binance,spot,btcst/busd,591134.4513581584
2022-12-09,coinbase,spot,busd/usd,249359.52146602023
2022-12-09,kucoin,spot,doge/btc,39068.8143620442
2022-12-09,binance,spot,ada/rub,2685.0739459011115
2022-12-09,binance,spot,lazio/busd,1731138.5727194108
2022-12-09,kucoin,spot,ont/eth,1045.1650455959875
2022-12-09,binance,spot,ont/try,23415.76810063705
2022-12-09,kucoin,spot,eth/btc,6427868.74182413
2022-12-09,bittrex,spot,hbar/btc,502912.608210998
2022-12-09,binance,spot,nuls/usdt,21527570.81594175
2022-12-09,binance,spot,qnt/usdt,4269833.356332896
2022-12-09,binance,spot,imx/bnb,566542.7512297215
2022-12-09,bittrex,spot,dgb/usd,3024.681890733272
2022-12-09,bittrex,spot,eth/btc,135945.81327462432
2022-12-09,kucoin,spot,dia/btc,252.83489263606225
2022-12-09,bittrex,spot,uma/usdt,22.82965189700906
2022-12-09,bittrex,spot,jasmy/usdt,1053.0366726925165
2022-12-09,binance,spot,ethup/usdt,996250.7229620104
20221209,bitstamp,spot,ltc/usd,642612.0826587322
2022-12-09,kraken,spot,xmr/eur,593985.1283259154
2022-12-09,bittrex,spot,edr/usdt,86.08228705488607
2022-12-09,kucoin,spot,jar/btc,3560.9325557174748
2022-12-09,binance,spot,bake/bnb,44477.46650387837
2022-12-09,kucoin,spot,vsys/btc,1324.2389450785
2022-12-09,binance,spot,ast/btc,125769.79751185211
2022-12-09,coinbase,spot,axs/btc,12233.536308539007
2022-12-09,coinbase,spot,shping/usd,58929.99004100003
2022-12-09,kucoin,spot,gas/btc,291.53844112516066
2022-12-09,binance,spot,loka/btc,187579.5013077053
20221209,bitstamp,spot,mkr/usd,5607.090558290635
2022-12-09,binance,spot,beta/eth,5601.35604741394
2022-12-09,binance,spot,wabi/btc,1689683.2546736733
2022-12-09,kraken,spot,usdt/jpy,60521.88481268547
2022-12-09,binance,spot,omg/busd,61847.0059894631
2022-12-09,bittrex,spot,cro/usd,132.49980845519744
2022-12-09,kucoin,spot,htr/usdt,37504.8786879554
2022-12-09,bittrex,spot,ppay/btc,311.30926096983546
2022-12-09,binance,spot,hard/busd,220918.06322560064
2022-12-09,binance,spot,agld/usdt,1924530.8604916453
2022-12-09,binance,spot,porto/eur,256531.7711502697
2022-12-09,binance,spot,xmr/bnb,152435.31996097765
2022-12-09 00:00:00.000,gemini,spot,mc/usd,1749.6796232089996
2022-12-09,binance,spot,bifi0/usdt,410961.3245512104
2022-12-09,binance,spot,cos/usdt,2627921.1475455617
2022-12-09,binance,spot,vet/busd,662988.6083085183
2022-12-09,binance,spot,arpa/bnb,86776.98191411556
2022-12-09,kucoin,spot,kda/btc,17559.313534411285
2022-12-09,kucoin,spot,uma/usdt,57261.76715334087
2022-12-09,kucoin,spot,eth/brl,59.60627309127501
2022-12-09,bittrex,spot,dgb/btc,15184.086407196588
2022-12-09,bittrex,spot,ada/eth,3352.818170830465
2022-12-09,binance,spot,lto/usdt,398736.55628527736
2022-12-09,binance,spot,axs/btc,426087.5026682263
2022-12-09,binance,spot,bel/bnb,95206.07602509008
2022-12-09,binance,spot,og/btc,69373.50582778311
2022-12-09,binance,spot,pha/btc,465432.9555327777
2022-12-09,bittrex,spot,bchsv/usd,17099.016813354472
2022-12-09,kucoin,spot,rif/btc,18742.13838185709
2022-12-09,kraken,spot,ftm/eur,13568.519262175016
2022-12-09,bittrex,spot,solve/btc,1250.7698763006767
2022-12-09,kraken,spot,grt/usd,122999.96884246547
2022-12-09,bittrex,spot,enj/eth,1321.0533807486045
2022-12-09,coinbase,spot,enj/usd,112742.3844925339
2022-12-09,binance,spot,btc/busd,2741310648.425048
2022-12-09,kraken,spot,inj/eur,2872.5762531507157
2022-12-09,binance,spot,link/aud,32066.01008259221
2022-12-09,coinbase,spot,ltc/gbp,125512.72753182807
2022-12-09,kraken,spot,kp3r/eur,27550.98226737924
2022-12-09,kraken,spot,lpt/usd,10122.03745816657
2022-12-09,kucoin,spot,etc/btc,2344.2589539042256
2022-12-09,kucoin,spot,skl/btc,259.5283955786912
2022-12-09,coinbase,spot,crv/gbp,45022.22807100516
2022-12-09,coinbase,spot,rlc/usd,833038.3884619998
20221209,bitstamp,spot,enj/usd,522.2439540849242
2022-12-09,kucoin,spot,phnt/eth,929.2193715797492
2022-12-09,coinbase,spot,omg/usd,173762.53988854605
2022-12-09,kucoin,spot,zec/btc,20575.55114668657
2022-12-09,bittrex,spot,btcvt/usdt,28.65173227789018
2022-12-09,binance,spot,ant/usdt,5112390.397707935
2022-12-09,binance,spot,xtz/bnb,6960.912447905522
20221209,bitstamp,spot,near/eur,4601.193870474042
2022-12-09,kucoin,spot,req/eth,3504.77443607034
20221209,bitstamp,spot,sol/eur,22327.637465574
2022-12-09 00:00:00.000,gemini,spot,sbr/usd,103.48064857682748
20221209,bitstamp,spot,omg/usd,2969.5529809397726
2022-12-09,kraken,spot,repv2/eth,24.093374921689627
2022-12-09,bittrex,spot,nxs/btc,2790.508974260135
2022-12-09,binance,spot,near/eur,590637.5256678016
2022-12-09,kraken,spot,axs/usd,93987.9374573988
2022-12-09,binance,spot,acmi/usdt,227814.4528070513
2022-12-09,bittrex,spot,iota/usd,1573.4987491280824
2022-12-09,bittrex,spot,grt/usd,6197.048739637398
2022-12-09,binance,spot,utk/btc,143889.92109932308
2022-12-09,coinbase,spot,lpt/usd,94055.97944202852
2022-12-09,binance,spot,rad/usdt,1868978.719913808
2022-12-09,binance,spot,xrp/brl,74452.93049157853
2022-12-09,binance,spot,front/btc,29775.455404617325
2022-12-09,binance,spot,rune/gbp,331713.5198504574
2022-12-09,binance,spot,enj/btc,354016.51868949883
2022-12-09,kraken,spot,xmr/btc,118991.07698178897
2022-12-09,kucoin,spot,atom/btc,29811.552805226725
2022-12-09,kraken,spot,atom/btc,14545.871574568566
2022-12-09,binance,spot,xmr/btc,4782512.477459024
20221209,bitstamp,spot,ens/eur,737.227229270334
2022-12-09,kraken,spot,xtz/eth,3055.70918881379
2022-12-09,bittrex,spot,ark/btc,123373.73413430566
2022-12-09,binance,spot,quick/btc,18609.14364708933
2022-12-09,coinbase,spot,c98/usdt,3420.525190313559
2022-12-09,kucoin,spot,nwc/btc,620.7671392667386
2022-12-09,bittrex,spot,dai/usdt,14.999266428397696
2022-12-09,coinbase,spot,shib/usdt,41770.85584090661
20221209,bitstamp,spot,rad/usd,379.304583288349
2022-12-09,binance,spot,gala/brl,34956.441570264054
2022-12-09,kraken,spot,lpt/eur,9126.493486764246
2022-12-09,coinbase,spot,mtl/usd,6784.7226500000015
2022-12-09,kucoin,spot,luna2/usdc,9065.781909512703
2022-12-09,kucoin,spot,enj/btc,2008.2405263932435
2022-12-09,bittrex,spot,ctpl/usdt,328.4161809945475
2022-12-09,binance,spot,bnb/try,847455.3749802281
2022-12-09,binance,spot,front/busd,307934.6620058997
2022-12-09,kucoin,spot,dent/eth,1386.2501257930846
2022-12-09,binance,spot,shib/usdt,12563797.19635991
2022-12-09,kraken,spot,eth/chf,198561.8695788615
2022-12-09,kucoin,spot,iota/usdt,42566.12589390977
2022-12-09,coinbase,spot,matic/usd,19921445.893032003
2022-12-09,kraken,spot,chz/usd,175595.6099577777
2022-12-09,kucoin,spot,klv/usdt,17412.48979563449
2022-12-09,bittrex,spot,bist/usdt,17303.966109462162
2022-12-09,coinbase,spot,xlm/usdt,9380.375671198484
2022-12-09,bittrex,spot,poll/usdt,913.9666426889996
2022-12-09,binance,spot,glmr/busd,1583728.6729495334
2022-12-09,coinbase,spot,link/eur,192228.4955367472
2022-12-09,binance,spot,aave/usdt,5741227.406105254
2022-12-09,binance,spot,pla/bnb,365896.794592621
2022-12-09,bittrex,spot,aave/usdt,163.71572289928017
2022-12-09,binance,spot,kmd/usdt,260720.4979553247
2022-12-09,bittrex,spot,akt/btc,4.445421203851291
2022-12-09,kraken,spot,nano/eth,267.9177276950803
2022-12-09,coinbase,spot,chz/usd,1368455.985216922
2022-12-09,binance,spot,vet/eth,122020.2506677893
2022-12-09,binance,spot,tru/btc,137616.45018489502
2022-12-09,binance,spot,ghst/usdt,140755.1267021067
2022-12-09,kraken,spot,link/eur,281687.3645866801
2022-12-09,binance,spot,vib/btc,319386.4149277855
2022-12-09,binance,spot,rune/eur,25731.79810615934
2022-12-09,kucoin,spot,aergo/btc,6635.44497568781
2022-12-09,coinbase,spot,alcx/eur,6504.3461518437725
2022-12-09,kraken,spot,paxg/btc,61973.173476447664
2022-12-09,binance,spot,multi/busd,228562.7140773173
2022-12-09,coinbase,spot,btrst/eur,951.7181194090376
2022-12-09,binance,spot,xrp/bnb,457395.6436855618
2022-12-09,binance,spot,mir/usdt,479889.51330231
20221209,bitstamp,spot,xlm/gbp,1101.5350880751178
2022-12-09,coinbase,spot,gala/eur,12249.972457114429
2022-12-09,kucoin,spot,link/kcs,1814.597420355265
20221209,bitstamp,spot,knc/eur,82.73524519779643
2022-12-09,coinbase,spot,gala/usd,4813523.484107555
2022-12-09,binance,spot,aave/eth,107037.49978198198
2022-12-09,coinbase,spot,zen/btc,1314.0445915816483
2022-12-09,binance,spot,op/usdt,27952001.06211828
2022-12-09,kucoin,spot,lym/btc,2866.757886390572
2022-12-09,coinbase,spot,icp/usdt,166597.10372316942
20221209,bitstamp,spot,gala/eur,155.06344406711798
2022-12-09,binance,spot,zen/btc,157740.3978635537
2022-12-09,coinbase,spot,cvc/usd,17955.575762862212
2022-12-09,binance,spot,quick/busd,83543.77568707717
2022-12-09,bittrex,spot,xem/btc,538.5047812074781
2022-12-09,kraken,spot,sand/btc,1084.9168031193371
2022-12-09,binance,spot,lto/btc,74704.8862227908
20221209,bitstamp,spot,gods/eur,23.37988913082673
2022-12-09,binance,spot,glmr/usdt,3157687.141476934
2022-12-09,binance,spot,lunc/usdt,8935508.073499268
2022-12-09,bittrex,spot,urqa/btc,38.29794097138279
2022-12-09,binance,spot,dock/usdt,100364.10775343853
2022-12-09,coinbase,spot,mdt/usd,126140.4100299999
2022-12-09,bittrex,spot,aave/eth,102.81965512438848
2022-12-09,bittrex,spot,omg/btc,131.41078718292152
2022-12-09,kraken,spot,oxy/eur,29665.55188651609
2022-12-09,binance,spot,bnb/busd,42508787.47869371
2022-12-09,kraken,spot,gala/usd,25204.395078594305
20221209,bitstamp,spot,comp/usd,43933.45877286811
2022-12-09,binance,spot,acmi/busd,73607.75735381378
2022-12-09,binance,spot,wan/eth,267225.4067139734
2022-12-09,kraken,spot,ocean/usd,369273.9974263728
2022-12-09,bittrex,spot,ankr/eth,143.19129018720022
2022-12-09,kraken,spot,aave/usd,105886.70941823692
2022-12-09,coinbase,spot,amp/usd,286517.696468076
2022-12-09,kucoin,spot,xpr/usdt,825474.6851496086
2022-12-09,kraken,spot,eth/usdt,2316309.544041511
2022-12-09,coinbase,spot,nmr/usd,4199919.093812896
2022-12-09,binance,spot,badger/btc,39518.85897583058
2022-12-09,kraken,spot,bnt/btc,137.92312256210894
2022-12-09,binance,spot,anc/usdt,2294117.793319894
2022-12-09,coinbase,spot,dash/btc,18886.75923384323
2022-12-09,binance,spot,ardr/btc,54557.08546701389
2022-12-09,coinbase,spot,clv/usd,167796.5119747363
2022-12-09,kucoin,spot,sys/btc,7914.983146019216
2022-12-09,binance,spot,sfp/busd,2226251.9931576373
2022-12-09,kraken,spot,srm/btc,141.5582554134876
2022-12-09,binance,spot,eur/usdt,39223438.82632562
2022-12-09,bittrex,spot,ardr/btc,474.37990971342975
2022-12-09,kucoin,spot,play/btc,16857.964534523624
2022-12-09,binance,spot,mbl/usd,1699150.1795755827
2022-12-09 00:00:00.000,gemini,spot,amp/usd,24763.888872512776
2022-12-09,kucoin,spot,oxen/usdt,65980.57199836544
2022-12-09,kraken,spot,dash/btc,4684.925674163521
2022-12-09,binance,spot,bnt/btc,193613.5858608502
2022-12-09,binance,spot,santos/brl,80309.91782318654
2022-12-09,coinbase,spot,1inch/eur,9671.530000080116
2022-12-09,kraken,spot,tbtc/eth,111.47572262310422
2022-12-09,kraken,spot,nmr/usd,3654.909262796438
2022-12-09,bittrex,spot,mvc/usdt,73935.84771602137
2022-12-09,binance,spot,fida/btc,85858.22746393838
2022-12-09 00:00:00.000,gemini,spot,ftm/usd,69839.7277268249
2022-12-09,bittrex,spot,bch/usd,17526.01575836404
2022-12-09,bittrex,spot,ftm/usd,248.00516618475424
2022-12-09,bittrex,spot,bmp/usdt,14.556788300037669
2022-12-09,bittrex,spot,snx/usdt,69.37931721566295
2022-12-09,binance,spot,strax/usdt,772837.1582232473
20221209,bitstamp,spot,zrx/usd,2416.133263444485
2022-12-09,binance,spot,stg/btc,10114.916737975109
2022-12-09,kucoin,spot,dfa/usdt,90658.82793273118
2022-12-09,coinbase,spot,zrx/usd,171495.28994556968
2022-12-09,bittrex,spot,xai/usdt,1279.0740014102314
2022-12-09,binance,spot,oxt/usdt,699229.9565097032
2022-12-09,binance,spot,dash/usdt,8872772.892553927
2022-12-09,coinbase,spot,agld/usd,141815.105852
2022-12-09,bittrex,spot,ptoy/usdt,250.03793083136463
2022-12-09,binance,spot,rvn/btc,229435.0580309274
2022-12-09,kraken,spot,oxt/eur,21918.620415772697
2022-12-09,bittrex,spot,suku/usdt,3520.746618949292
2022-12-09,kraken,spot,ray/eur,10485.665871125328
2022-12-09,binance,spot,ankr/btc,47789.46711551396
2022-12-09,kucoin,spot,lsk/eth,2681.584550536398
20221209,bitstamp,spot,yfi/eur,2135.986575346109
2022-12-09,bittrex,spot,oxt/usdt,28.823718974588346
2022-12-09,binance,spot,sc/busd,243196.6129697225
2022-12-09,kraken,spot,sc/eur,41873.0927191125
2022-12-09,kraken,spot,ftm/usd,64920.30728678145
2022-12-09,coinbase,spot,sushi/gbp,29544.29359325815
2022-12-09,kucoin,spot,neo/kcs,5979.94608864391
2022-12-09,binance,spot,hot/eur,504671.2136409996
2022-12-09,binance,spot,bond/busd,758197.1664732355
2022-12-09,binance,spot,kp3r/usdt,424409.7131130694
2022-12-09,coinbase,spot,nkn/btc,9851.705578928182
2022-12-09,bittrex,spot,cgt/btc,98.93532459729192
2022-12-09,binance,spot,aca/busd,401478.4053715823
2022-12-09,binance,spot,dia/busd,166374.612864075
2022-12-09,kucoin,spot,time/btc,29830.93613550759
2022-12-09,binance,spot,ape/usdt,15876293.123627769
2022-12-09,coinbase,spot,apt/usd,224857.06596642436
2022-12-09,binance,spot,ghst/busd,32518.564218150572
2022-12-09,binance,spot,scrt/btc,197450.3619798842
2022-12-09,kraken,spot,waves/btc,13862.07822684914
2022-12-09,kucoin,spot,sfp/usdt,27243.967838725486
2022-12-09,bittrex,spot,blk/btc,74.70317011508355
2022-12-09 00:00:00.000,gemini,spot,dai/usd,110302.07600513798
2022-12-09,binance,spot,comp/busd,391137.1183882079
2022-12-09,kraken,spot,luna/usd,221048.12114556288
2022-12-09,binance,spot,knc/usdt,1138819.6999688963
2022-12-09,kraken,spot,polis/usd,4817.444887637973
2022-12-09,bittrex,spot,myce/usdt,5.411579611281812
2022-12-09,bittrex,spot,ape/usdt,303.36508592065934
2022-12-09,binance,spot,op/eur,322086.77058606426
2022-12-09,binance,spot,matic/usdt,42567011.39915106
2022-12-09,kraken,spot,ksm/aud,5.992008021466618
2022-12-09,bittrex,spot,waves/btc,2726.421897399244
2022-12-09,binance,spot,astr/usd,617896.7445110853
2022-12-09,binance,spot,iotx/eth,11552.04609856025
2022-12-09,binance,spot,coti/btc,159009.7008296091
2022-12-09,binance,spot,troy/bnb,52552.090643688825
2022-12-09,bittrex,spot,cudos/usdt,3.796767209667796
2022-12-09,bittrex,spot,bax/usdt,5.596727026692348
2022-12-09,binance,spot,iost/busd,185304.6220365676
2022-12-09,binance,spot,bnb/uah,16000.436741860169
2022-12-09,bittrex,spot,grant/btc,1359.6756706847646
2022-12-09,kraken,spot,gmt/eur,2173.0746016070334
2022-12-09,binance,spot,icx/usdt,1292675.601883484
20221209,bitstamp,spot,sgb/usd,9402.217370383803
20221209,bitstamp,spot,vega/usd,1060.7756399999998
2022-12-09,kucoin,spot,xdb/usdt,378071.6070763061
2022-12-09,coinbase,spot,etc/eur,22203.29557543587
2022-12-09,binance,spot,lina/btc,17666.65333267683
2022-12-09,binance,spot,rsr/busd,348772.19256315334
2022-12-09,binance,spot,busd/vai,73.59863978792418
2022-12-09,binance,spot,mtl/eth,34244.93063652072
2022-12-09,kraken,spot,bal/usdt,1533.5157487589556
20221209,bitstamp,spot,zrx/eur,157.55725833212898
2022-12-09,kraken,spot,repv2/eur,68.14486178980528
2022-12-09,coinbase,spot,deso/usd,744787.8922599988
2022-12-09,bittrex,spot,doge/usd,12793.01217260209
2022-12-09,binance,spot,dot/eur,149541.91255310172
2022-12-09 00:00:00.000,gemini,spot,rndr/usd,10905.13716560583
2022-12-09,binance,spot,bsw/eth,1177388.293060446
2022-12-09,bittrex,spot,ar/btc,48.11197152234846
2022-12-09,kucoin,spot,iotx/eth,633.6262528718379
2022-12-09,binance,spot,nuls/busd,22324071.142255954
2022-12-09,binance,spot,nuls/btc,3126872.378216561
2022-12-09,binance,spot,one/usdt,1525373.243163591
2022-12-09 00:00:00.000,gemini,spot,ape/usd,138045.8657002494
2022-12-09,coinbase,spot,sand/usd,213882.00806716052
2022-12-09,coinbase,spot,shib/eur,125075.52790480436
2022-12-09,kraken,spot,ctsi/eur,80334.01418367136
2022-12-09,binance,spot,ftm/aud,49352.73742347829
20221209,bitstamp,spot,slp/usd,62.03438570771623
2022-12-09,binance,spot,aion/btc,833963.2596650096
2022-12-09,binance,spot,tlm/btc,81527.48939770968
2022-12-09,binance,spot,usdt/brl,6419083.280206492
2022-12-09,bittrex,spot,avax/usdt,498.8274948538458
2022-12-09,binance,spot,op/bnb,439997.2194641094
2022-12-09,binance,spot,theta/usdt,2272493.259489516
2022-12-09,kraken,spot,lrc/eur,59972.01977252063
2022-12-09,binance,spot,grt/busd,2886458.731540455
2022-12-09,binance,spot,bsw/bnb,288328.1827604811
2022-12-09,kraken,spot,ren/gbp,20.79630724689134
2022-12-09,binance,spot,sand/busd,3481513.368524244
2022-12-09,binance,spot,utk/usdt,301753.7970328447
2022-12-09,kraken,spot,mina/gbp,7283.6818644217265
2022-12-09,binance,spot,fet/usdt,57771189.116
2022-12-09,kraken,spot,btt/usd,3693.356985103702
2022-12-09,bittrex,spot,waves/usdt,6413.519105592955
2022-12-09,binance,spot,qnt/bnb,58503.3552205923
2022-12-09,bittrex,spot,smartcredit/usdt,6.688513737272759
2022-12-09,bittrex,spot,tusd/usd,8119.090294573274
2022-12-09,binance,spot,xrp/btc,6780658.993395423
2022-12-09,kucoin,spot,dar/usdt,8531.675192611014
2022-12-09,binance,spot,mir/btc,34282.380037643976
2022-12-09,coinbase,spot,media/usd,226831.37445
2022-12-09,binance,spot,ctxc/btc,10143681.428222343
2022-12-09,bittrex,spot,comp/usdt,54.5032629428951
2022-12-09,coinbase,spot,lqty/usdt,152.86775550124167
2022-12-09,kucoin,spot,ava/btc,14564.031015878138
2022-12-09,binance,spot,mln/btc,22202.523425149884
2022-12-09,kucoin,spot,bake/usdt,9006.737975808226
2022-12-09,binance,spot,stpt/busd,286190.3003749803
2022-12-09,binance,spot,bar/busd,157277.0634998184
2022-12-09,kucoin,spot,agix/btc,489235.4219241726
2022-12-09 00:00:00.000,gemini,spot,ren/usd,11265.17912814572
2022-12-09,binance,spot,lina/usdt,767223.5519404963
2022-12-09,coinbase,spot,aave/btc,20113.36913709418
2022-12-09,kraken,spot,fet/usdt,146368.5179371122
2022-12-09,binance,spot,dego/btc,185625.04411165044
2022-12-09,binance,spot,atom/try,119448.58320435084
2022-12-09,binance,spot,bch/busd,1196810.118476778
2022-12-09,kucoin,spot,dyp/eth,2848.8013373396184
2022-12-09,kraken,spot,ren/usd,13810.064691898526
2022-12-09,binance,spot,chr/usdt,2468942.392139654
2022-12-09,bittrex,spot,thc/btc,97.8541672293042
2022-12-09,kraken,spot,audio/usd,1347.3993408646277
2022-12-09,binance,spot,bchabc/busd,1190871.5994112303
2022-12-09,binance,spot,beta/usdt,543143.4831909328
2022-12-09,coinbase,spot,mir/btc,4579.01649353447
2022-12-09,coinbase,spot,fil/eur,14076.62561531419
2022-12-09,bittrex,spot,xrp/usdt,25480.689881296938
2022-12-09,binance,spot,stx/usdt,1149725.8661562237
2022-12-09,bittrex,spot,avax/eth,269.49834585795736
2022-12-09,bittrex,spot,bch/usdt,6807.213448174252
2022-12-09,binance,spot,theta/eur,56236.17749473161
2022-12-09,binance,spot,ldo/btc,115043.10949667942
2022-12-09,kraken,spot,perp/eur,9705.302292972474
2022-12-09,binance,spot,waves/bnb,714175.5541840867
2022-12-09,binance,spot,hft/usdt,4202277.229432004
